V1 V2
1005 CXCL1 CD80
1006 CD80 CXCL12
1007 CD80 CXCL5
1008 CD80 CXCL6
1009 CXCL8 CD80
1010 CD80 FLT1
1011 CD80 FOS
1012 CD80 HLA-DMB
1013 CD80 HLA-DOA
1014 CD80 HLA-DOB
1015 CD80 HLA-DPA1
1016 CD80 HLA-DPB1
1017 CD80 HLA-DQA1
1018 CD80 HLA-DQB1
1019 CD80 HLA-DRA
1020 CD80 HLA-DRB1
1021 CD80 HLA-DRB5
1022 CD80 ICAM1
1023 CD80 IFNG
1024 CD80 IL18
1025 CD80 IL1B
1026 CD80 IL6
1027 CD80 ITGAL
1028 CD80 ITGB2
1029 JUN CD80
1030 CD80 LTB
1031 CD80 MMP1
1032 CD80 MMP3
1033 CD80 TGFB2
1034 CD80 TGFB3
1035 CD80 TLR2
1036 CD80 TLR4
1037 CD80 TNF
1038 CD80 TNFRSF11A
1039 CD80 TNFSF13B
1040 CD80 VEGFA
1041 CD86 CSF1
1042 CD86 CTLA4
1043 CTSK CD86
1044 CXCL1 CD86
1045 CD86 CXCL12
1046 CD86 CXCL5
1047 CD86 CXCL6
1048 CXCL8 CD86
1049 CD86 FLT1
1050 CD86 FOS
1051 CD86 HLA-DMB
1052 CD86 HLA-DOA
1053 CD86 HLA-DOB
1054 CD86 HLA-DPA1
1055 CD86 HLA-DPB1
1056 CD86 HLA-DQA1
1057 CD86 HLA-DQB1
1058 CD86 HLA-DRA
1059 CD86 HLA-DRB1
1060 CD86 HLA-DRB5
1061 CD86 ICAM1
1062 CD86 IFNG
1063 CD86 IL18
1064 CD86 IL1B
1065 CD86 IL6
1066 CD86 ITGAL
1067 CD86 ITGB2
1068 JUN CD86
1069 CD86 LTB
1070 CD86 MMP1
1071 CD86 MMP3
1072 CD86 TGFB2
1073 CD86 TGFB3
1074 CD86 TLR2
1075 CD86 TLR4
1076 CD86 TNF
1077 CD86 TNFRSF11A
1078 CD86 TNFSF13B
1079 CD86 VEGFA
1080 CSF1 CTLA4
1081 CTSK CSF1
1082 CXCL1 CSF1
1083 CSF1 CXCL12
1084 CSF1 CXCL5
1085 CSF1 CXCL6
1086 CXCL8 CSF1
1087 CSF1 FLT1
1088 CSF1 FOS
1089 CSF1 HLA-DMB
1090 CSF1 HLA-DOA
1091 CSF1 HLA-DOB
1092 CSF1 HLA-DPA1
1093 CSF1 HLA-DPB1
1094 CSF1 HLA-DQA1
1095 CSF1 HLA-DQB1
1096 CSF1 HLA-DRA
1097 CSF1 HLA-DRB1
1098 CSF1 HLA-DRB5
1099 CSF1 ICAM1
1100 CSF1 IFNG
1101 CSF1 IL18
1102 CSF1 IL1B
1103 CSF1 IL6
1104 CSF1 ITGAL
1105 CSF1 ITGB2
1106 JUN CSF1
1107 CSF1 LTB
1108 CSF1 MMP1
1109 CSF1 MMP3
1110 CSF1 TGFB2
1111 CSF1 TGFB3
1112 CSF1 TLR2
1113 CSF1 TLR4
1114 CSF1 TNF
1115 CSF1 TNFRSF11A
1116 CSF1 TNFSF13B
1117 CSF1 VEGFA
1118 CTSK CTLA4
1119 CXCL1 CTLA4
1120 CTLA4 CXCL12
1121 CTLA4 CXCL5
1122 CTLA4 CXCL6
1123 CXCL8 CTLA4
1124 CTLA4 FLT1
1125 CTLA4 FOS
1126 CTLA4 HLA-DMB
1127 CTLA4 HLA-DOA
1128 CTLA4 HLA-DOB
1129 CTLA4 HLA-DPA1
1130 CTLA4 HLA-DPB1
1131 CTLA4 HLA-DQA1
1132 CTLA4 HLA-DQB1
1133 CTLA4 HLA-DRA
1134 CTLA4 HLA-DRB1
1135 CTLA4 HLA-DRB5
1136 CTLA4 ICAM1
1137 CTLA4 IFNG
1138 CTLA4 IL18
1139 CTLA4 IL1B
1140 CTLA4 IL6
1141 CTLA4 ITGAL
1142 CTLA4 ITGB2
1143 JUN CTLA4
1144 CTLA4 LTB
1145 CTLA4 MMP1
1146 CTLA4 MMP3
1147 CTLA4 TGFB2
1148 CTLA4 TGFB3
1149 CTLA4 TLR2
1150 CTLA4 TLR4
1151 CTLA4 TNF
1152 CTLA4 TNFRSF11A
1153 CTLA4 TNFSF13B
1154 CTLA4 VEGFA
1155 CTSK CXCL1
1156 CTSK CXCL12
1157 CTSK CXCL5
1158 CTSK CXCL6
1159 CTSK CXCL8
1160 CTSK FLT1
1161 CTSK FOS
1162 CTSK HLA-DMB
1163 CTSK HLA-DOA
1164 CTSK HLA-DOB
1165 CTSK HLA-DPA1
1166 CTSK HLA-DPB1
1167 CTSK HLA-DQA1
1168 CTSK HLA-DQB1
1169 CTSK HLA-DRA
1170 CTSK HLA-DRB1
1171 CTSK HLA-DRB5
1172 CTSK ICAM1
1173 CTSK IFNG
1174 CTSK IL18
1175 CTSK IL1B
1176 CTSK IL6
1177 CTSK ITGAL
1178 CTSK ITGB2
1179 CTSK JUN
1180 CTSK LTB
1181 CTSK MMP1
1182 CTSK MMP3
1183 CTSK TGFB2
1184 CTSK TGFB3
1185 CTSK TLR2
1186 CTSK TLR4
1187 CTSK TNF
1188 CTSK TNFRSF11A
1189 CTSK TNFSF13B
1190 CTSK VEGFA
1191 CXCL1 CXCL12
1192 CXCL1 CXCL5
1193 CXCL1 CXCL6
1194 CXCL1 FLT1
1195 CXCL1 FOS
1196 CXCL1 HLA-DMB
1197 CXCL1 HLA-DOA
1198 CXCL1 HLA-DOB
1199 CXCL1 HLA-DPA1
1200 CXCL1 HLA-DPB1
1201 CXCL1 HLA-DQA1
1202 CXCL1 HLA-DQB1
1203 CXCL1 HLA-DRA
1204 CXCL1 HLA-DRB1
1205 CXCL1 HLA-DRB5
1206 CXCL1 ICAM1
1207 CXCL1 IFNG
1208 CXCL1 IL18
1209 CXCL1 IL1B
1210 CXCL1 IL6
1211 CXCL1 ITGAL
1212 CXCL1 ITGB2
1213 CXCL1 LTB
1214 CXCL1 MMP1
1215 CXCL1 MMP3
1216 CXCL1 TGFB2
1217 CXCL1 TGFB3
1218 CXCL1 TLR2
1219 CXCL1 TLR4
1220 CXCL1 TNF
1221 CXCL1 TNFRSF11A
1222 CXCL1 TNFSF13B
1223 CXCL1 VEGFA
1224 CXCL12 CXCL5
1225 CXCL12 CXCL6
1226 CXCL8 CXCL12
1227 CXCL12 FLT1
1228 CXCL12 FOS
1229 CXCL12 HLA-DMB
1230 CXCL12 HLA-DOA
1231 CXCL12 HLA-DOB
1232 CXCL12 HLA-DPA1
1233 CXCL12 HLA-DPB1
1234 CXCL12 HLA-DQA1
1235 CXCL12 HLA-DQB1
1236 CXCL12 HLA-DRA
1237 CXCL12 HLA-DRB1
1238 CXCL12 HLA-DRB5
1239 CXCL12 ICAM1
1240 CXCL12 IFNG
1241 CXCL12 IL18
1242 CXCL12 IL1B
1243 CXCL12 IL6
1244 CXCL12 ITGAL
1245 CXCL12 ITGB2
1246 JUN CXCL12
1247 CXCL12 LTB
1248 CXCL12 MMP1
1249 CXCL12 MMP3
1250 CXCL12 TGFB2
1251 CXCL12 TGFB3
1252 CXCL12 TLR2
1253 CXCL12 TLR4
1254 CXCL12 TNF
1255 CXCL12 TNFRSF11A
1256 CXCL12 TNFSF13B
1257 CXCL12 VEGFA
1258 CXCL5 CXCL6
1259 CXCL8 CXCL5
1260 CXCL5 FLT1
1261 CXCL5 FOS
1262 CXCL5 HLA-DMB
1263 CXCL5 HLA-DOA
1264 CXCL5 HLA-DOB
1265 CXCL5 HLA-DPA1
1266 CXCL5 HLA-DPB1
1267 CXCL5 HLA-DQA1
1268 CXCL5 HLA-DQB1
1269 CXCL5 HLA-DRA
1270 CXCL5 HLA-DRB1
1271 CXCL5 HLA-DRB5
1272 CXCL5 ICAM1
1273 CXCL5 IFNG
1274 CXCL5 IL18
1275 CXCL5 IL1B
1276 CXCL5 IL6
1277 CXCL5 ITGAL
1278 CXCL5 ITGB2
1279 JUN CXCL5
1280 CXCL5 LTB
1281 CXCL5 MMP1
1282 CXCL5 MMP3
1283 CXCL5 TGFB2
1284 CXCL5 TGFB3
1285 CXCL5 TLR2
1286 CXCL5 TLR4
1287 CXCL5 TNF
1288 CXCL5 TNFRSF11A
1289 CXCL5 TNFSF13B
1290 CXCL5 VEGFA
1291 CXCL8 CXCL6
1292 CXCL6 FLT1
1293 CXCL6 FOS
1294 CXCL6 HLA-DMB
1295 CXCL6 HLA-DOA
1296 CXCL6 HLA-DOB
1297 CXCL6 HLA-DPA1
1298 CXCL6 HLA-DPB1
1299 CXCL6 HLA-DQA1
1300 CXCL6 HLA-DQB1
1301 CXCL6 HLA-DRA
1302 CXCL6 HLA-DRB1
1303 CXCL6 HLA-DRB5
1304 CXCL6 ICAM1
1305 CXCL6 IFNG
1306 CXCL6 IL18
1307 CXCL6 IL1B
1308 CXCL6 IL6
1309 CXCL6 ITGAL
1310 CXCL6 ITGB2
1311 JUN CXCL6
1312 CXCL6 LTB
1313 CXCL6 MMP1
1314 CXCL6 MMP3
1315 CXCL6 TGFB2
1316 CXCL6 TGFB3
1317 CXCL6 TLR2
1318 CXCL6 TLR4
1319 CXCL6 TNF
1320 CXCL6 TNFRSF11A
1321 CXCL6 TNFSF13B
1322 CXCL6 VEGFA
1323 CXCL8 FLT1
1324 CXCL8 FOS
1325 CXCL8 HLA-DMB
1326 CXCL8 HLA-DOA
1327 CXCL8 HLA-DOB
1328 CXCL8 HLA-DPA1
1329 CXCL8 HLA-DPB1
1330 CXCL8 HLA-DQA1
1331 CXCL8 HLA-DQB1
1332 CXCL8 HLA-DRA
1333 CXCL8 HLA-DRB1
1334 CXCL8 HLA-DRB5
1335 CXCL8 ICAM1
1336 CXCL8 IFNG
1337 CXCL8 IL18
1338 CXCL8 IL1B
1339 CXCL8 IL6
1340 CXCL8 ITGAL
1341 CXCL8 ITGB2
1342 CXCL8 LTB
1343 CXCL8 MMP1
1344 CXCL8 MMP3
1345 CXCL8 TGFB2
1346 CXCL8 TGFB3
1347 CXCL8 TLR2
1348 CXCL8 TLR4
1349 CXCL8 TNF
1350 CXCL8 TNFRSF11A
1351 CXCL8 TNFSF13B
1352 CXCL8 VEGFA
1353 FLT1 FOS
1354 FLT1 HLA-DMB
1355 FLT1 HLA-DOA
1356 FLT1 HLA-DOB
1357 FLT1 HLA-DPA1
1358 FLT1 HLA-DPB1
1359 FLT1 HLA-DQA1
1360 FLT1 HLA-DQB1
1361 FLT1 HLA-DRA
1362 FLT1 HLA-DRB1
1363 FLT1 HLA-DRB5
1364 FLT1 ICAM1
1365 FLT1 IFNG
1366 FLT1 IL18
1367 FLT1 IL1B
1368 FLT1 IL6
1369 FLT1 ITGAL
1370 FLT1 ITGB2
1371 JUN FLT1
1372 FLT1 LTB
1373 FLT1 MMP1
1374 FLT1 MMP3
1375 FLT1 TGFB2
1376 FLT1 TGFB3
1377 FLT1 TLR2
1378 FLT1 TLR4
1379 FLT1 TNF
1380 FLT1 TNFRSF11A
1381 FLT1 TNFSF13B
1382 FLT1 VEGFA
1383 FOS HLA-DMB
1384 FOS HLA-DOA
1385 FOS HLA-DOB
1386 FOS HLA-DPA1
1387 FOS HLA-DPB1
1388 FOS HLA-DQA1
1389 FOS HLA-DQB1
1390 FOS HLA-DRA
1391 FOS HLA-DRB1
1392 FOS HLA-DRB5
1393 FOS ICAM1
1394 FOS IFNG
1395 FOS IL18
1396 FOS IL1B
1397 FOS IL6
1398 FOS ITGAL
1399 FOS ITGB2
1400 JUN FOS
1401 FOS LTB
1402 FOS MMP1
1403 FOS MMP3
1404 FOS TGFB2
1405 FOS TGFB3
1406 FOS TLR2
1407 FOS TLR4
1408 FOS TNF
1409 FOS TNFRSF11A
1410 FOS TNFSF13B
1411 FOS VEGFA
1412 HLA-DMB HLA-DOA
1413 HLA-DMB HLA-DOB
1414 HLA-DMB HLA-DPA1
1415 HLA-DMB HLA-DPB1
1416 HLA-DMB HLA-DQA1
1417 HLA-DMB HLA-DQB1
1418 HLA-DMB HLA-DRA
1419 HLA-DMB HLA-DRB1
1420 HLA-DMB HLA-DRB5
1421 HLA-DMB ICAM1
1422 HLA-DMB IFNG
1423 HLA-DMB IL18
1424 HLA-DMB IL1B
1425 HLA-DMB IL6
1426 HLA-DMB ITGAL
1427 HLA-DMB ITGB2
1428 JUN HLA-DMB
1429 HLA-DMB LTB
1430 HLA-DMB MMP1
1431 HLA-DMB MMP3
1432 HLA-DMB TGFB2
1433 HLA-DMB TGFB3
1434 HLA-DMB TLR2
1435 HLA-DMB TLR4
1436 HLA-DMB TNF
1437 HLA-DMB TNFRSF11A
1438 HLA-DMB TNFSF13B
1439 HLA-DMB VEGFA
1440 HLA-DOA HLA-DOB
1441 HLA-DOA HLA-DPA1
1442 HLA-DOA HLA-DPB1
1443 HLA-DOA HLA-DQA1
1444 HLA-DOA HLA-DQB1
1445 HLA-DOA HLA-DRA
1446 HLA-DOA HLA-DRB1
1447 HLA-DOA HLA-DRB5
1448 HLA-DOA ICAM1
1449 HLA-DOA IFNG
1450 HLA-DOA IL18
1451 HLA-DOA IL1B
1452 HLA-DOA IL6
1453 HLA-DOA ITGAL
1454 HLA-DOA ITGB2
1455 JUN HLA-DOA
1456 HLA-DOA LTB
1457 HLA-DOA MMP1
1458 HLA-DOA MMP3
1459 HLA-DOA TGFB2
1460 HLA-DOA TGFB3
1461 HLA-DOA TLR2
1462 HLA-DOA TLR4
1463 HLA-DOA TNF
1464 HLA-DOA TNFRSF11A
1465 HLA-DOA TNFSF13B
1466 HLA-DOA VEGFA
1467 HLA-DOB HLA-DPA1
1468 HLA-DOB HLA-DPB1
1469 HLA-DOB HLA-DQA1
1470 HLA-DOB HLA-DQB1
1471 HLA-DOB HLA-DRA
1472 HLA-DOB HLA-DRB1
1473 HLA-DOB HLA-DRB5
1474 HLA-DOB ICAM1
1475 HLA-DOB IFNG
1476 HLA-DOB IL18
1477 HLA-DOB IL1B
1478 HLA-DOB IL6
1479 HLA-DOB ITGAL
1480 HLA-DOB ITGB2
1481 JUN HLA-DOB
1482 HLA-DOB LTB
1483 HLA-DOB MMP1
1484 HLA-DOB MMP3
1485 HLA-DOB TGFB2
1486 HLA-DOB TGFB3
1487 HLA-DOB TLR2
1488 HLA-DOB TLR4
1489 HLA-DOB TNF
1490 HLA-DOB TNFRSF11A
1491 HLA-DOB TNFSF13B
1492 HLA-DOB VEGFA
1493 HLA-DPA1 HLA-DPB1
1494 HLA-DPA1 HLA-DQA1
1495 HLA-DPA1 HLA-DQB1
1496 HLA-DPA1 HLA-DRA
1497 HLA-DPA1 HLA-DRB1
1498 HLA-DPA1 HLA-DRB5
1499 HLA-DPA1 ICAM1
1500 HLA-DPA1 IFNG
1501 HLA-DPA1 IL18
1502 HLA-DPA1 IL1B
1503 HLA-DPA1 IL6
1504 HLA-DPA1 ITGAL
1505 HLA-DPA1 ITGB2
1506 JUN HLA-DPA1
1507 HLA-DPA1 LTB
1508 HLA-DPA1 MMP1
1509 HLA-DPA1 MMP3
1510 HLA-DPA1 TGFB2
1511 HLA-DPA1 TGFB3
1512 HLA-DPA1 TLR2
1513 HLA-DPA1 TLR4
1514 HLA-DPA1 TNF
1515 HLA-DPA1 TNFRSF11A
1516 HLA-DPA1 TNFSF13B
1517 HLA-DPA1 VEGFA
1518 HLA-DPB1 HLA-DQA1
1519 HLA-DPB1 HLA-DQB1
1520 HLA-DPB1 HLA-DRA
1521 HLA-DPB1 HLA-DRB1
1522 HLA-DPB1 HLA-DRB5
1523 HLA-DPB1 ICAM1
1524 HLA-DPB1 IFNG
1525 HLA-DPB1 IL18
1526 HLA-DPB1 IL1B
1527 HLA-DPB1 IL6
1528 HLA-DPB1 ITGAL
1529 HLA-DPB1 ITGB2
1530 JUN HLA-DPB1
1531 HLA-DPB1 LTB
1532 HLA-DPB1 MMP1
1533 HLA-DPB1 MMP3
1534 HLA-DPB1 TGFB2
1535 HLA-DPB1 TGFB3
1536 HLA-DPB1 TLR2
1537 HLA-DPB1 TLR4
1538 HLA-DPB1 TNF
1539 HLA-DPB1 TNFRSF11A
1540 HLA-DPB1 TNFSF13B
1541 HLA-DPB1 VEGFA
1542 HLA-DQA1 HLA-DQB1
1543 HLA-DQA1 HLA-DRA
1544 HLA-DQA1 HLA-DRB1
1545 HLA-DQA1 HLA-DRB5
1546 HLA-DQA1 ICAM1
1547 HLA-DQA1 IFNG
1548 HLA-DQA1 IL18
1549 HLA-DQA1 IL1B
1550 HLA-DQA1 IL6
1551 HLA-DQA1 ITGAL
1552 HLA-DQA1 ITGB2
1553 JUN HLA-DQA1
1554 HLA-DQA1 LTB
1555 HLA-DQA1 MMP1
1556 HLA-DQA1 MMP3
1557 HLA-DQA1 TGFB2
1558 HLA-DQA1 TGFB3
1559 HLA-DQA1 TLR2
1560 HLA-DQA1 TLR4
1561 HLA-DQA1 TNF
1562 HLA-DQA1 TNFRSF11A
1563 HLA-DQA1 TNFSF13B
1564 HLA-DQA1 VEGFA
1565 HLA-DQB1 HLA-DRA
1566 HLA-DQB1 HLA-DRB1
1567 HLA-DQB1 HLA-DRB5
1568 HLA-DQB1 ICAM1
1569 HLA-DQB1 IFNG
1570 HLA-DQB1 IL18
1571 HLA-DQB1 IL1B
1572 HLA-DQB1 IL6
1573 HLA-DQB1 ITGAL
1574 HLA-DQB1 ITGB2
1575 JUN HLA-DQB1
1576 HLA-DQB1 LTB
1577 HLA-DQB1 MMP1
1578 HLA-DQB1 MMP3
1579 HLA-DQB1 TGFB2
1580 HLA-DQB1 TGFB3
1581 HLA-DQB1 TLR2
1582 HLA-DQB1 TLR4
1583 HLA-DQB1 TNF
1584 HLA-DQB1 TNFRSF11A
1585 HLA-DQB1 TNFSF13B
1586 HLA-DQB1 VEGFA
1587 HLA-DRA HLA-DRB1
1588 HLA-DRA HLA-DRB5
1589 HLA-DRA ICAM1
1590 HLA-DRA IFNG
1591 HLA-DRA IL18
1592 HLA-DRA IL1B
1593 HLA-DRA IL6
1594 HLA-DRA ITGAL
1595 HLA-DRA ITGB2
1596 JUN HLA-DRA
1597 HLA-DRA LTB
1598 HLA-DRA MMP1
1599 HLA-DRA MMP3
1600 HLA-DRA TGFB2
1601 HLA-DRA TGFB3
1602 HLA-DRA TLR2
1603 HLA-DRA TLR4
1604 HLA-DRA TNF
1605 HLA-DRA TNFRSF11A
1606 HLA-DRA TNFSF13B
1607 HLA-DRA VEGFA
1608 HLA-DRB1 HLA-DRB5
1609 HLA-DRB1 ICAM1
1610 HLA-DRB1 IFNG
1611 HLA-DRB1 IL18
1612 HLA-DRB1 IL1B
1613 HLA-DRB1 IL6
1614 HLA-DRB1 ITGAL
1615 HLA-DRB1 ITGB2
1616 JUN HLA-DRB1
1617 HLA-DRB1 LTB
1618 HLA-DRB1 MMP1
1619 HLA-DRB1 MMP3
1620 HLA-DRB1 TGFB2
1621 HLA-DRB1 TGFB3
1622 HLA-DRB1 TLR2
1623 HLA-DRB1 TLR4
1624 HLA-DRB1 TNF
1625 HLA-DRB1 TNFRSF11A
1626 HLA-DRB1 TNFSF13B
1627 HLA-DRB1 VEGFA
1628 HLA-DRB5 ICAM1
1629 HLA-DRB5 IFNG
1630 HLA-DRB5 IL18
1631 HLA-DRB5 IL1B
1632 HLA-DRB5 IL6
1633 HLA-DRB5 ITGAL
1634 HLA-DRB5 ITGB2
1635 JUN HLA-DRB5
1636 HLA-DRB5 LTB
1637 HLA-DRB5 MMP1
1638 HLA-DRB5 MMP3
1639 HLA-DRB5 TGFB2
1640 HLA-DRB5 TGFB3
1641 HLA-DRB5 TLR2
1642 HLA-DRB5 TLR4
1643 HLA-DRB5 TNF
1644 HLA-DRB5 TNFRSF11A
1645 HLA-DRB5 TNFSF13B
1646 HLA-DRB5 VEGFA
1647 ICAM1 IFNG
1648 ICAM1 IL18
1649 ICAM1 IL1B
1650 ICAM1 IL6
1651 ICAM1 ITGAL
1652 ICAM1 ITGB2
1653 JUN ICAM1
1654 ICAM1 LTB
1655 ICAM1 MMP1
1656 ICAM1 MMP3
1657 ICAM1 TGFB2
1658 ICAM1 TGFB3
1659 ICAM1 TLR2
1660 ICAM1 TLR4
1661 ICAM1 TNF
1662 ICAM1 TNFRSF11A
1663 ICAM1 TNFSF13B
1664 ICAM1 VEGFA
1665 IFNG IL18
1666 IFNG IL1B
1667 IFNG IL6
1668 IFNG ITGAL
1669 IFNG ITGB2
1670 JUN IFNG
1671 IFNG LTB
1672 IFNG MMP1
1673 IFNG MMP3
1674 IFNG TGFB2
1675 IFNG TGFB3
1676 IFNG TLR2
1677 IFNG TLR4
1678 IFNG TNF
1679 IFNG TNFRSF11A
1680 IFNG TNFSF13B
1681 IFNG VEGFA
1682 IL18 IL1B
1683 IL18 IL6
1684 IL18 ITGAL
1685 IL18 ITGB2
1686 JUN IL18
1687 IL18 LTB
1688 IL18 MMP1
1689 IL18 MMP3
1690 IL18 TGFB2
1691 IL18 TGFB3
1692 IL18 TLR2
1693 IL18 TLR4
1694 IL18 TNF
1695 IL18 TNFRSF11A
1696 IL18 TNFSF13B
1697 IL18 VEGFA
1698 IL1B IL6
1699 IL1B ITGAL
1700 IL1B ITGB2
1701 JUN IL1B
1702 IL1B LTB
1703 IL1B MMP1
1704 IL1B MMP3
1705 IL1B TGFB2
1706 IL1B TGFB3
1707 IL1B TLR2
1708 IL1B TLR4
1709 IL1B TNF
1710 IL1B TNFRSF11A
1711 IL1B TNFSF13B
1712 IL1B VEGFA
1713 IL6 ITGAL
1714 IL6 ITGB2
1715 JUN IL6
1716 IL6 LTB
1717 IL6 MMP1
1718 IL6 MMP3
1719 IL6 TGFB2
1720 IL6 TGFB3
1721 IL6 TLR2
1722 IL6 TLR4
1723 IL6 TNF
1724 IL6 TNFRSF11A
1725 IL6 TNFSF13B
1726 IL6 VEGFA
1727 ITGAL ITGB2
1728 JUN ITGAL
1729 ITGAL LTB
1730 ITGAL MMP1
1731 ITGAL MMP3
1732 ITGAL TGFB2
1733 ITGAL TGFB3
1734 ITGAL TLR2
1735 ITGAL TLR4
1736 ITGAL TNF
1737 ITGAL TNFRSF11A
1738 ITGAL TNFSF13B
1739 ITGAL VEGFA
1740 JUN ITGB2
1741 ITGB2 LTB
1742 ITGB2 MMP1
1743 ITGB2 MMP3
1744 ITGB2 TGFB2
1745 ITGB2 TGFB3
1746 ITGB2 TLR2
1747 ITGB2 TLR4
1748 ITGB2 TNF
1749 ITGB2 TNFRSF11A
1750 ITGB2 TNFSF13B
1751 ITGB2 VEGFA
1752 JUN LTB
1753 JUN MMP1
1754 JUN MMP3
1755 JUN TGFB2
1756 JUN TGFB3
1757 JUN TLR2
1758 JUN TLR4
1759 JUN TNF
1760 JUN TNFRSF11A
1761 JUN TNFSF13B
1762 JUN VEGFA
1763 LTB MMP1
1764 LTB MMP3
1765 LTB TGFB2
1766 LTB TGFB3
1767 LTB TLR2
1768 LTB TLR4
1769 LTB TNF
1770 LTB TNFRSF11A
1771 LTB TNFSF13B
1772 LTB VEGFA
1773 MMP1 MMP3
1774 MMP1 TGFB2
1775 MMP1 TGFB3
1776 MMP1 TLR2
1777 MMP1 TLR4
1778 MMP1 TNF
1779 MMP1 TNFRSF11A
1780 MMP1 TNFSF13B
1781 MMP1 VEGFA
1782 MMP3 TGFB2
1783 MMP3 TGFB3
1784 MMP3 TLR2
1785 MMP3 TLR4
1786 MMP3 TNF
1787 MMP3 TNFRSF11A
1788 MMP3 TNFSF13B
1789 MMP3 VEGFA
1790 TGFB2 TGFB3
1791 TGFB2 TLR2
1792 TGFB2 TLR4
1793 TGFB2 TNF
1794 TGFB2 TNFRSF11A
1795 TGFB2 TNFSF13B
1796 TGFB2 VEGFA
1797 TGFB3 TLR2
1798 TGFB3 TLR4
1799 TGFB3 TNF
1800 TGFB3 TNFRSF11A
1801 TGFB3 TNFSF13B
1802 TGFB3 VEGFA
1803 TLR2 TLR4
1804 TLR2 TNF
1805 TLR2 TNFRSF11A
1806 TLR2 TNFSF13B
1807 TLR2 VEGFA
1808 TLR4 TNF
1809 TLR4 TNFRSF11A
1810 TLR4 TNFSF13B
1811 TLR4 VEGFA
1812 TNF TNFRSF11A
1813 TNF TNFSF13B
1814 TNF VEGFA
1815 TNFRSF11A TNFSF13B
1816 TNFRSF11A VEGFA
1817 TNFSF13B VEGFA
1818 C3 CD14
1819 C3 CD209
1820 C3 CD36
1821 C3 CLEC7A
1822 C3 COLEC11
1823 C3 COLEC12
1824 C3 COMP
1825 C3 CORO1A
1826 CTSS C3
1827 C3 CYBB
1828 C3 FCAR
1829 C3 FCGR1A
1830 C3 FCGR2A
1831 C3 FCGR2B
1832 C3 FCGR3A
1833 C3 FCGR3B
1834 HLA-DMB C3
1835 HLA-DOA C3
1836 HLA-DOB C3
1837 HLA-DPA1 C3
1838 HLA-DPB1 C3
1839 HLA-DQA1 C3
1840 HLA-DQB1 C3
1841 HLA-DRA C3
1842 HLA-DRB1 C3
1843 HLA-DRB5 C3
1844 C3 HLA-G
1845 C3 ITGA2
1846 C3 ITGAM
1847 ITGB2 C3
1848 C3 ITGB3
1849 C3 MARCO
1850 C3 MPO
1851 C3 MRC1
1852 C3 MRC2
1853 C3 MSR1
1854 C3 NCF1
1855 C3 NCF2
1856 C3 NCF4
1857 C3 NOS1
1858 C3 OLR1
1859 C3 PLA2R1
1860 C3 RAB7B
1861 C3 SFTPA1
1862 C3 SFTPA2
1863 C3 SFTPD
1864 C3 TFRC
1865 C3 THBS1
1866 C3 THBS2
1867 C3 THBS4
1868 TLR2 C3
1869 TLR4 C3
1870 C3 TLR6
1871 C3 TUBA1A
1872 C3 TUBA8
1873 C3 TUBB1
1874 C3 TUBB2A
1875 C3 TUBB2B
1876 C3 TUBB3
1877 C3 TUBB4A
1878 C3 TUBB8
1879 CD14 CD209
1880 CD14 CD36
1881 CD14 CLEC7A
1882 CD14 COLEC11
1883 CD14 COLEC12
1884 CD14 COMP
1885 CD14 CORO1A
1886 CTSS CD14
1887 CD14 CYBB
1888 CD14 FCAR
1889 CD14 FCGR1A
1890 CD14 FCGR2A
1891 CD14 FCGR2B
1892 CD14 FCGR3A
1893 CD14 FCGR3B
1894 HLA-DMB CD14
1895 HLA-DOA CD14
1896 HLA-DOB CD14
1897 HLA-DPA1 CD14
1898 HLA-DPB1 CD14
1899 HLA-DQA1 CD14
1900 HLA-DQB1 CD14
1901 HLA-DRA CD14
1902 HLA-DRB1 CD14
1903 HLA-DRB5 CD14
1904 CD14 HLA-G
1905 CD14 ITGA2
1906 CD14 ITGAM
1907 ITGB2 CD14
1908 CD14 ITGB3
1909 CD14 MARCO
1910 CD14 MPO
1911 CD14 MRC1
1912 CD14 MRC2
1913 CD14 MSR1
1914 CD14 NCF1
1915 CD14 NCF2
1916 CD14 NCF4
1917 CD14 NOS1
1918 CD14 OLR1
1919 CD14 PLA2R1
1920 CD14 RAB7B
1921 CD14 SFTPA1
1922 CD14 SFTPA2
1923 CD14 SFTPD
1924 CD14 TFRC
1925 CD14 THBS1
1926 CD14 THBS2
1927 CD14 THBS4
1928 TLR2 CD14
1929 TLR4 CD14
1930 CD14 TLR6
1931 CD14 TUBA1A
1932 CD14 TUBA8
1933 CD14 TUBB1
1934 CD14 TUBB2A
1935 CD14 TUBB2B
1936 CD14 TUBB3
1937 CD14 TUBB4A
1938 CD14 TUBB8
1939 CD209 CD36
1940 CD209 CLEC7A
1941 CD209 COLEC11
1942 CD209 COLEC12
1943 CD209 COMP
1944 CD209 CORO1A
1945 CTSS CD209
1946 CD209 CYBB
1947 CD209 FCAR
1948 CD209 FCGR1A
1949 CD209 FCGR2A
1950 CD209 FCGR2B
1951 CD209 FCGR3A
1952 CD209 FCGR3B
1953 HLA-DMB CD209
1954 HLA-DOA CD209
1955 HLA-DOB CD209
1956 HLA-DPA1 CD209
1957 HLA-DPB1 CD209
1958 HLA-DQA1 CD209
